InterfaceID,DateHour,AvgTotalBytes,AvgTotalPackets,AvgAveragebps,AvgOutPercentUtil,AvgInPercentUtil,AvgPercentUtil,MinTotalBytes,MinTotalPackets,MinAveragebps,MinOutPercentUtil,MinInPercentUtil,MinPercentUtil,MaxTotalBytes,MaxTotalPackets,MaxAveragebps,MaxOutPercentUtil,MaxInPercentUtil,MaxPercentUtil,NextHourAlert
9404,10/16/2018 1:00:00 PM,62560512,147966,77236.6875,0.772366875,0.772366875,0.772366875,62560510,147966,77236.69,0.7723669,0.7723669,0.7723669,62560510,147966,77236.69,0.7723669,0.7723669,0.7723669,0
7276,10/21/2018 6:00:00 AM,4438587392,5129415,4696567.5,0.9236247,0.015688796875,0.4696567484375,4438587000,5129415,4696568,0.9236247,0.0156888,0.4696567,4438587000,5129415,4696568,0.9236247,0.0156888,0.4696567,0
9369,10/24/2018 10:00:00 AM,101199920,10155162,4068572.75,41.0029675,40.3684875,40.6857275,101199900,10155160,4068573,41.00297,40.36849,40.68573,101199900,10155160,4068573,41.00297,40.36849,40.68573,0
7276,10/28/2018 10:00:00 AM,12613417984,11097867,15571979,3.0849632,0.029432625,1.5571979125,12613420000,11097870,15571980,3.084963,0.02943262,1.557198,12613420000,11097870,15571980,3.084963,0.02943262,1.557198,0
8084,10/26/2018 9:00:00 AM,173857200,271781,183964.015625,0.029669828125,0.007122975,0.0183964015625,173857200,271781,183964,0.02966983,0.007122975,0.0183964,173857200,271781,183964,0.02966983,0.007122975,0.0183964,0
8990,10/24/2018 4:00:00 AM,3892234496,7709148,4118704.25,41.1870425,41.1870425,41.1870425,3892234000,7709148,4118704,41.18704,41.18704,41.18704,3892234000,7709148,4118704,41.18704,41.18704,41.18704,0
9370,10/29/2018 11:00:00 PM,6972033024,6160262,7377840,1.3332741,0.1422938625,0.73778398125,6972033000,6160262,7377840,1.333274,0.1422939,0.737784,6972033000,6160262,7377840,1.333274,0.1422939,0.737784,0
9045,10/16/2018 7:00:00 PM,262003296,373880,323458.0625,3.234580625,3.234580625,3.234580625,262003300,373880,323458.1,3.234581,3.234581,3.234581,262003300,373880,323458.1,3.234581,3.234581,3.234581,0
8069,10/30/2018 9:00:00 PM,370576832,371437,457466.75,0.08729016875,0.00420318046875,0.045746674609375,370576800,371437,457466.8,0.08729017,0.00420318,0.04574667,370576800,371437,457466.8,0.08729017,0.00420318,0.04574667,0
8990,10/31/2018 1:00:00 PM,49485988,2308502,9165983,91.65983,91.65983,91.65983,49485990,2308502,9165983,91.65983,91.65983,91.65983,49485990,2308502,9165983,91.65983,91.65983,91.65983,0
7276,10/23/2018 1:00:00 PM,1500142080,1401803,1852001.375,0.35776525,0.01263503515625,0.185200142578125,1500142000,1401803,1852001,0.3577653,0.01263504,0.1852001,1500142000,1401803,1852001,0.3577653,0.01263504,0.1852001,0
8069,10/25/2018 8:00:00 PM,422320480,415947,446938.65625,0.08543346875,0.0039542625,0.044693865625,422320500,415947,446938.7,0.08543347,0.003954262,0.04469386,422320500,415947,446938.7,0.08543347,0.003954262,0.04469386,0
9370,10/12/2018 3:00:00 AM,14401728512,13115532,15239926,2.9269188,0.1210664125,1.52399260625,14401730000,13115530,15239930,2.926919,0.1210664,1.523993,14401730000,13115530,15239930,2.926919,0.1210664,1.523993,0
7276,10/20/2018 11:00:00 PM,119262134272,90277656,126200968,25.0874192,0.152774575,12.6200968875,119262100000,90277660,126201000,25.08742,0.1527746,12.6201,119262100000,90277660,126201000,25.08742,0.1527746,12.6201,0
8084,10/16/2018 1:00:00 PM,114636504,185291,141546.46875,0.0245917921875,0.0037175,0.01415464609375,114636500,185291,141546.5,0.02459179,0.0037175,0.01415465,114636500,185291,141546.5,0.02459179,0.0037175,0.01415465,0
7276,10/31/2018 9:00:00 AM,70427040,149978,74525.109375,0.01260207421875,0.0023029470703125,0.00745251064453125,70427040,149978,74525.11,0.01260207,0.002302947,0.007452511,70427040,149978,74525.11,0.01260207,0.002302947,0.007452511,0
9369,10/27/2018 9:00:00 AM,1023873024,907162,1083784.625,10.83784625,10.83784625,10.83784625,1023873000,907162,1083785,10.83785,10.83785,10.83785,1023873000,907162,1083785,10.83785,10.83785,10.83785,1
8990,10/27/2018 3:00:00 AM,3023094272,5941108,3732166.5,37.321665,37.321665,37.321665,3023094000,5941108,3732167,37.32167,37.32167,37.32167,3023094000,5941108,3732167,37.32167,37.32167,37.32167,0
7276,10/17/2018 11:00:00 PM,92012064,279666,97366.125,0.0146519375,0.004821287109375,0.0097366123046875,92012060,279666,97366.13,0.01465194,0.004821287,0.009736612,92012060,279666,97366.13,0.01465194,0.004821287,0.009736612,0
8149,10/10/2018 7:00:00 AM,5228204032,10803598,5538258,0.38388605,0.7237656,0.553825825,5228204000,10803600,5538258,0.383886,0.7237656,0.5538258,5228204000,10803600,5538258,0.383886,0.7237656,0.5538258,0
9049,10/26/2018 6:00:00 AM,424390272,410422,449084.46875,4.4908446875,4.4908446875,4.4908446875,424390300,410422,449084.5,4.490845,4.490845,4.490845,424390300,410422,449084.5,4.490845,4.490845,4.490845,0
9404,10/30/2018 11:00:00 PM,28934660,106242,30618.103515625,0.30618103515625,0.30618103515625,0.30618103515625,28934660,106242,30618.1,0.306181,0.306181,0.306181,28934660,106242,30618.1,0.306181,0.306181,0.306181,0
9370,10/16/2018 9:00:00 PM,4891654656,4426809,5176242,0.995459,0.039789446875,0.5176242234375,4891655000,4426809,5176242,0.995459,0.03978945,0.5176242,4891655000,4426809,5176242,0.995459,0.03978945,0.5176242,0
8084,10/12/2018 11:00:00 PM,140576848,218365,148759.296875,0.026139484375,0.00361237578125,0.014875930078125,140576800,218365,148759.3,0.02613948,0.003612376,0.01487593,140576800,218365,148759.3,0.02613948,0.003612376,0.01487593,0
9404,10/22/2018 9:00:00 PM,28154586,99770,34758.26171875,0.3475826171875,0.3475826171875,0.3475826171875,28154590,99770,34758.26,0.3475826,0.3475826,0.3475826,28154590,99770,34758.26,0.3475826,0.3475826,0.3475826,0
9408,10/14/2018 1:00:00 AM,1141769856,897140,1206627.25,12.0662725,12.0662725,12.0662725,1141770000,897140,1206627,12.06627,12.06627,12.06627,1141770000,897140,1206627,12.06627,12.06627,12.06627,0
8149,10/16/2018 6:00:00 AM,10503745536,24490998,4560085,0.37328135,0.5387356,0.456008475,10503750000,24491000,4560085,0.3732814,0.5387356,0.4560085,10503750000,24491000,4560085,0.3732814,0.5387356,0.4560085,0
9408,10/10/2018 11:00:00 AM,6001586176,7916712,6350757,63.50757,63.50757,63.50757,6001586000,7916712,6350757,63.50757,63.50757,63.50757,6001586000,7916712,6350757,63.50757,63.50757,63.50757,1
7276,10/25/2018 10:00:00 PM,99926622208,70289656,123365176,24.5915392,0.08149585625,12.336517528125,99926620000,70289660,123365200,24.59154,0.08149586,12.33652,99926620000,70289660,123365200,24.59154,0.08149586,12.33652,0
9370,10/26/2018 11:00:00 PM,9089758208,7558367,9623516,1.8816908,0.043012496875,0.9623516484375,9089758000,7558367,9623516,1.881691,0.0430125,0.9623516,9089758000,7558367,9623516,1.881691,0.0430125,0.9623516,0
8156,10/26/2018 9:00:00 PM,456911904,505010,483484.125,0.093299,0.003397825,0.0483484125,456911900,505010,483484.1,0.093299,0.003397825,0.04834841,456911900,505010,483484.1,0.093299,0.003397825,0.04834841,0
7276,10/31/2018 10:00:00 AM,401736000,472829,495948.9375,0.09251191875,0.00667786953125,0.049594894140625,401736000,472829,495948.9,0.09251192,0.00667787,0.04959489,401736000,472829,495948.9,0.09251192,0.00667787,0.04959489,0
9045,10/13/2018 7:00:00 PM,35408816,319130,43714.2421875,0.437142421875,0.437142421875,0.437142421875,35408820,319130,43714.24,0.4371424,0.4371424,0.4371424,35408820,319130,43714.24,0.4371424,0.4371424,0.4371424,0
9369,10/9/2018 7:00:00 AM,3564928000,4244514,6601375,66.01375,66.01375,66.01375,3564928000,4244514,6601375,66.01375,66.01375,66.01375,3564928000,4244514,6601375,66.01375,66.01375,66.01375,0
8084,10/27/2018 7:00:00 AM,360904228864,254088256,445518464,88.841664,0.262030425,44.5518472125,360904200000,254088300,445518500,88.84167,0.2620304,44.55185,360904200000,254088300,445518500,88.84167,0.2620304,44.55185,0
9369,10/21/2018 10:00:00 AM,620298176,343596,656363,6.56363,6.56363,6.56363,620298200,343596,656363,6.56363,6.56363,6.56363,620298200,343596,656363,6.56363,6.56363,6.56363,0
9408,10/30/2018 4:00:00 AM,1822456960,2963808,1928502.5,19.285025,19.285025,19.285025,1822457000,2963808,1928503,19.28502,19.28502,19.28502,1822457000,2963808,1928503,19.28502,19.28502,19.28502,0
8990,10/11/2018 1:00:00 AM,3956818688,8777868,4187031.75,41.8703175,41.8703175,41.8703175,3956819000,8777868,4187032,41.87032,41.87032,41.87032,3956819000,8777868,4187032,41.87032,41.87032,41.87032,0
9049,10/10/2018 12:00:00 PM,2317918720,993538,2452786,24.52786,24.52786,24.52786,2317919000,993538,2452786,24.52786,24.52786,24.52786,2317919000,993538,2452786,24.52786,24.52786,24.52786,0
8990,10/27/2018 4:00:00 AM,3502614016,6830336,3706420.5,37.064205,37.064205,37.064205,3502614000,6830336,3706421,37.06421,37.06421,37.06421,3502614000,6830336,3706421,37.06421,37.06421,37.06421,0
8069,10/31/2018 7:00:00 PM,440452480,432452,466072.9375,0.089162275,0.004052309375,0.0466072921875,440452500,432452,466072.9,0.08916228,0.004052309,0.04660729,440452500,432452,466072.9,0.08916228,0.004052309,0.04660729,0
9045,10/11/2018 8:00:00 PM,243930704,432292,258126.40625,2.5812640625,2.5812640625,2.5812640625,243930700,432292,258126.4,2.581264,2.581264,2.581264,243930700,432292,258126.4,2.581264,2.581264,2.581264,0
8084,10/12/2018 6:00:00 AM,135777696,214305,143680.390625,0.0251203390625,0.003615740234375,0.0143680396484375,135777700,214305,143680.4,0.02512034,0.00361574,0.01436804,135777700,214305,143680.4,0.02512034,0.00361574,0.01436804,0
8069,10/15/2018 5:00:00 AM,337183296,355207,416287.03125,0.07884756875,0.0044098390625,0.04162870390625,337183300,355207,416287,0.07884757,0.004409839,0.0416287,337183300,355207,416287,0.07884757,0.004409839,0.0416287,0
8084,10/9/2018 11:00:00 PM,140974464,220462,149179.875,0.0261553046875,0.003680671875,0.01491798828125,140974500,220462,149179.9,0.0261553,0.003680672,0.01491799,140974500,220462,149179.9,0.0261553,0.003680672,0.01491799,0
9049,10/14/2018 5:00:00 PM,101245672,277756,107137.546875,1.07137546875,1.07137546875,1.07137546875,101245700,277756,107137.5,1.071375,1.071375,1.071375,101245700,277756,107137.5,1.071375,1.071375,1.071375,0
8069,10/27/2018 9:00:00 PM,342894208,334221,423335.40625,0.082388225,0.00227885703125,0.042333541015625,342894200,334221,423335.4,0.08238822,0.002278857,0.04233354,342894200,334221,423335.4,0.08238822,0.002278857,0.04233354,0
9408,10/12/2018 2:00:00 AM,983344448,1236702,1040574.6875,10.405746875,10.405746875,10.405746875,983344400,1236702,1040575,10.40575,10.40575,10.40575,983344400,1236702,1040575,10.40575,10.40575,10.40575,0
9370,10/10/2018 4:00:00 AM,4533858304,3673862,5597337.5,1.0829981,0.0364694,0.55973375,4533858000,3673862,5597338,1.082998,0.0364694,0.5597337,4533858000,3673862,5597338,1.082998,0.0364694,0.5597337,0
9369,10/24/2018 9:00:00 AM,818513280,10927448,4079818,40.79818,40.79818,40.79818,818513300,10927450,4079818,40.79818,40.79818,40.79818,818513300,10927450,4079818,40.79818,40.79818,40.79818,1
8149,10/30/2018 9:00:00 AM,2769798144,6840887,3418554.5,0.289397975,0.3943129,0.3418554375,2769798000,6840887,3418555,0.289398,0.3943129,0.3418554,2769798000,6840887,3418555,0.289398,0.3943129,0.3418554,0
8084,10/24/2018 7:00:00 AM,115203120,193308,142315.1875,0.02462563125,0.00383740703125,0.014231519140625,115203100,193308,142315.2,0.02462563,0.003837407,0.01423152,115203100,193308,142315.2,0.02462563,0.003837407,0.01423152,0
9404,10/20/2018 9:00:00 PM,29498190,102824,36416.8203125,0.364168203125,0.364168203125,0.364168203125,29498190,102824,36416.82,0.3641682,0.3641682,0.3641682,29498190,102824,36416.82,0.3641682,0.3641682,0.3641682,0
9049,10/23/2018 6:00:00 AM,47502640,227928,58644.40234375,0.5864440234375,0.5864440234375,0.5864440234375,47502640,227928,58644.4,0.586444,0.586444,0.586444,47502640,227928,58644.4,0.586444,0.586444,0.586444,0
9045,10/24/2018 11:00:00 PM,34119008,399312,36103.71875,0.3610371875,0.3610371875,0.3610371875,34119010,399312,36103.72,0.3610372,0.3610372,0.3610372,34119010,399312,36103.72,0.3610372,0.3610372,0.3610372,0
9370,10/19/2018 9:00:00 PM,29078728704,22818204,30769600,5.8238732,0.33004675,3.076959975,29078730000,22818200,30769600,5.823873,0.3300467,3.07696,29078730000,22818200,30769600,5.823873,0.3300467,3.07696,0
9369,10/13/2018 11:00:00 PM,1914639872,1281956,2690227.25,26.9022725,26.9022725,26.9022725,1914640000,1281956,2690227,26.90227,26.90227,26.90227,1914640000,1281956,2690227,26.90227,26.90227,26.90227,0
9049,10/30/2018 7:00:00 PM,273968160,317708,289910.40625,2.8991040625,2.8991040625,2.8991040625,273968200,317708,289910.4,2.899104,2.899104,2.899104,273968200,317708,289910.4,2.899104,2.899104,2.899104,0
8084,10/20/2018 9:00:00 PM,18790404,94988,23196.20703125,0.0016543126953125,0.00298492890625,0.00231962080078125,18790400,94988,23196.21,0.001654313,0.002984929,0.002319621,18790400,94988,23196.21,0.001654313,0.002984929,0.002319621,0
7276,10/10/2018 7:00:00 PM,76443552,342402,94371.265625,0.0124007984375,0.0064734546875,0.0094371265625,76443550,342402,94371.27,0.0124008,0.006473455,0.009437126,76443550,342402,94371.27,0.0124008,0.006473455,0.009437126,0
7276,10/26/2018 1:00:00 PM,50271940,205658,53197.2890625,0.00714989921875,0.003489558203125,0.0053197287109375,50271940,205658,53197.29,0.007149899,0.003489558,0.005319729,50271940,205658,53197.29,0.007149899,0.003489558,0.005319729,0
8084,10/15/2018 8:00:00 PM,140979232,222880,149215.0625,0.02614730625,0.003695705078125,0.0149215056640625,140979200,222880,149215.1,0.02614731,0.003695705,0.01492151,140979200,222880,149215.1,0.02614731,0.003695705,0.01492151,0
7276,10/22/2018 10:00:00 PM,96922796032,69137296,119727904,23.857512,0.08806891875,11.972790459375,96922800000,69137300,119727900,23.85751,0.08806892,11.97279,96922800000,69137300,119727900,23.85751,0.08806892,11.97279,0
9370,10/12/2018 2:00:00 AM,87957364736,84376384,93062656,17.6821776,0.9303535,9.30626555,87957360000,84376380,93062660,17.68218,0.9303535,9.306266,87957360000,84376380,93062660,17.68218,0.9303535,9.306266,0
8149,10/27/2018 5:00:00 PM,3280180736,8084446,3473090.25,0.3429793,0.35163875,0.347309025,3280181000,8084446,3473090,0.3429793,0.3516388,0.347309,3280181000,8084446,3473090,0.3429793,0.3516388,0.347309,0
8149,10/24/2018 12:00:00 PM,3337097216,7421899,4121407.75,0.31243325,0.5118483,0.412140775,3337097000,7421899,4121408,0.3124332,0.5118483,0.4121408,3337097000,7421899,4121408,0.3124332,0.5118483,0.4121408,0
8084,10/29/2018 6:00:00 PM,159901408,276209,169230.875,0.029338859375,0.0045073171875,0.01692308828125,159901400,276209,169230.9,0.02933886,0.004507317,0.01692309,159901400,276209,169230.9,0.02933886,0.004507317,0.01692309,0
9404,10/24/2018 7:00:00 AM,45842212,123826,48292.13671875,0.4829213671875,0.4829213671875,0.4829213671875,45842210,123826,48292.14,0.4829214,0.4829214,0.4829214,45842210,123826,48292.14,0.4829214,0.4829214,0.4829214,0
8990,10/23/2018 11:00:00 PM,4857682944,8815430,5140320,51.4032,51.4032,51.4032,4857683000,8815430,5140320,51.4032,51.4032,51.4032,4857683000,8815430,5140320,51.4032,51.4032,51.4032,0
9369,10/30/2018 5:00:00 AM,1760768000,1792170,1899187.75,18.9918775,18.9918775,18.9918775,1760768000,1792170,1899188,18.99188,18.99188,18.99188,1760768000,1792170,1899188,18.99188,18.99188,18.99188,1
9045,10/27/2018 2:00:00 PM,41766936,372408,44197.26953125,0.4419726953125,0.4419726953125,0.4419726953125,41766940,372408,44197.27,0.4419727,0.4419727,0.4419727,41766940,372408,44197.27,0.4419727,0.4419727,0.4419727,0
9404,10/30/2018 4:00:00 PM,31871718,110518,33725.17578125,0.3372517578125,0.3372517578125,0.3372517578125,31871720,110518,33725.18,0.3372518,0.3372518,0.3372518,31871720,110518,33725.18,0.3372518,0.3372518,0.3372518,0
9404,10/12/2018 11:00:00 PM,32638918,124124,34538.12109375,0.3453812109375,0.3453812109375,0.3453812109375,32638920,124124,34538.12,0.3453812,0.3453812,0.3453812,32638920,124124,34538.12,0.3453812,0.3453812,0.3453812,0
8149,10/26/2018 8:00:00 AM,1107789568,4903261,1369415,0.1507895875,0.123093425,0.13694150625,1107790000,4903261,1369415,0.1507896,0.1230934,0.1369415,1107790000,4903261,1369415,0.1507896,0.1230934,0.1369415,0
9049,10/28/2018 1:00:00 PM,52367624,264736,55414.9375,0.554149375,0.554149375,0.554149375,52367620,264736,55414.94,0.5541494,0.5541494,0.5541494,52367620,264736,55414.94,0.5541494,0.5541494,0.5541494,0
8084,10/13/2018 10:00:00 PM,128088936,195545,158268.375,0.027909,0.003744676171875,0.0158268380859375,128088900,195545,158268.4,0.027909,0.003744676,0.01582684,128088900,195545,158268.4,0.027909,0.003744676,0.01582684,0
9404,10/14/2018 3:00:00 PM,35205408,129934,37253.41015625,0.3725341015625,0.3725341015625,0.3725341015625,35205410,129934,37253.41,0.3725341,0.3725341,0.3725341,35205410,129934,37253.41,0.3725341,0.3725341,0.3725341,0
9049,10/10/2018 9:00:00 PM,53524012,266682,56638.49609375,0.5663849609375,0.5663849609375,0.5663849609375,53524010,266682,56638.5,0.566385,0.566385,0.566385,53524010,266682,56638.5,0.566385,0.566385,0.566385,0
9404,10/19/2018 1:00:00 PM,59346856,138920,62870.2265625,0.628702265625,0.628702265625,0.628702265625,59346860,138920,62870.23,0.6287023,0.6287023,0.6287023,59346860,138920,62870.23,0.6287023,0.6287023,0.6287023,0
8084,10/26/2018 5:00:00 PM,27679764,137416,29273.357421875,0.002331840625,0.003522830859375,0.0029273357421875,27679760,137416,29273.36,0.002331841,0.003522831,0.002927336,27679760,137416,29273.36,0.002331841,0.003522831,0.002927336,0
8069,10/26/2018 1:00:00 PM,538888384,509595,569708.5625,0.1094421125,0.004499598046875,0.0569708552734375,538888400,509595,569708.6,0.1094421,0.004499598,0.05697086,538888400,509595,569708.6,0.1094421,0.004499598,0.05697086,0
8084,10/30/2018 12:00:00 AM,182706048,298047,193522.53125,0.033937753125,0.00476675234375,0.019352252734375,182706000,298047,193522.5,0.03393775,0.004766752,0.01935225,182706000,298047,193522.5,0.03393775,0.004766752,0.01935225,0
9370,10/14/2018 8:00:00 PM,13113955328,10253877,13876314,2.7482928,0.026969990625,1.3876313953125,13113960000,10253880,13876310,2.748293,0.02696999,1.387631,13113960000,10253880,13876310,2.748293,0.02696999,1.387631,0
9049,10/12/2018 7:00:00 PM,182378656,280190,225156.3125,2.251563125,2.251563125,2.251563125,182378700,280190,225156.3,2.251563,2.251563,2.251563,182378700,280190,225156.3,2.251563,2.251563,2.251563,0
9369,10/14/2018 11:00:00 AM,818866176,491978,866507.3125,8.665073125,8.665073125,8.665073125,818866200,491978,866507.3,8.665073,8.665073,8.665073,818866200,491978,866507.3,8.665073,8.665073,8.665073,0
8990,10/30/2018 10:00:00 PM,5598739968,9635902,5924487.5,59.244875,59.244875,59.244875,5598740000,9635902,5924488,59.24488,59.24488,59.24488,5598740000,9635902,5924488,59.24488,59.24488,59.24488,0
8084,10/17/2018 3:00:00 PM,73622560,96491,272608.03125,0.04884630625,0.005675298828125,0.0272608025390625,73622560,96491,272608,0.0488463,0.005675299,0.0272608,73622560,96491,272608,0.0488463,0.005675299,0.0272608,0
8149,10/16/2018 2:00:00 PM,4673857536,10520066,4945227.5,0.39556385,0.59348165,0.49452275,4673858000,10520070,4945228,0.3955638,0.5934817,0.4945228,4673858000,10520070,4945228,0.3955638,0.5934817,0.4945228,0
9408,10/10/2018 4:00:00 AM,1791972864,2840212,1896248.25,18.9624825,18.9624825,18.9624825,1791973000,2840212,1896248,18.96248,18.96248,18.96248,1791973000,2840212,1896248,18.96248,18.96248,18.96248,0
9369,10/20/2018 10:00:00 AM,39478890496,29240212,1786508.625,17.86508625,17.86508625,17.86508625,39478890000,29240210,1786509,17.86509,17.86509,17.86509,39478890000,29240210,1786509,17.86509,17.86509,17.86509,0
8990,10/13/2018 9:00:00 PM,2959556096,6177782,3653693,36.53693,36.53693,36.53693,2959556000,6177782,3653693,36.53693,36.53693,36.53693,2959556000,6177782,3653693,36.53693,36.53693,36.53693,0
9370,10/8/2018 6:00:00 AM,554455465984,481209056,25565196,4.6750396,0.4379997,2.55651965,554455500000,481209100,25565200,4.67504,0.4379997,2.55652,554455500000,481209100,25565200,4.67504,0.4379997,2.55652,0
9404,10/17/2018 3:00:00 PM,18352362,85264,27188.23828125,0.2718823828125,0.2718823828125,0.2718823828125,18352360,85264,27188.24,0.2718824,0.2718824,0.2718824,18352360,85264,27188.24,0.2718824,0.2718824,0.2718824,0
8149,10/13/2018 2:00:00 PM,4694237696,10066653,4966044,0.3964109,0.59679785,0.496604375,4694238000,10066650,4966044,0.3964109,0.5967978,0.4966044,4694238000,10066650,4966044,0.3964109,0.5967978,0.4966044,0
8990,10/27/2018 10:00:00 PM,3186395648,6366670,3371799,33.71799,33.71799,33.71799,3186396000,6366670,3371799,33.71799,33.71799,33.71799,3186396000,6366670,3371799,33.71799,33.71799,33.71799,0
9408,10/12/2018 3:00:00 AM,1763056896,2113228,2176163,21.76163,21.76163,21.76163,1763057000,2113228,2176163,21.76163,21.76163,21.76163,1763057000,2113228,2176163,21.76163,21.76163,21.76163,0
9404,10/30/2018 12:00:00 AM,27665442,93832,34154.97265625,0.3415497265625,0.3415497265625,0.3415497265625,27665440,93832,34154.97,0.3415497,0.3415497,0.3415497,27665440,93832,34154.97,0.3415497,0.3415497,0.3415497,0
9045,10/24/2018 2:00:00 PM,1824460800,893670,1930578.25,19.3057825,19.3057825,19.3057825,1824461000,893670,1930578,19.30578,19.30578,19.30578,1824461000,893670,1930578,19.30578,19.30578,19.30578,0
8149,10/30/2018 5:00:00 PM,4484533248,9560735,4751924,0.32278885,0.627596,0.475192425,4484533000,9560735,4751924,0.3227889,0.627596,0.4751924,4484533000,9560735,4751924,0.3227889,0.627596,0.4751924,0
9049,10/31/2018 1:00:00 PM,92287512,103874,341804.8125,3.418048125,3.418048125,3.418048125,92287510,103874,341804.8,3.418048,3.418048,3.418048,92287510,103874,341804.8,3.418048,3.418048,3.418048,0
9049,10/9/2018 7:00:00 PM,73181808,234632,90347.5234375,0.903475234375,0.903475234375,0.903475234375,73181810,234632,90347.52,0.9034752,0.9034752,0.9034752,73181810,234632,90347.52,0.9034752,0.9034752,0.9034752,0
8084,10/23/2018 5:00:00 PM,139744128,231720,147882.734375,0.0255507328125,0.00402581484375,0.014788273828125,139744100,231720,147882.7,0.02555073,0.004025815,0.01478827,139744100,231720,147882.7,0.02555073,0.004025815,0.01478827,0
9370,10/11/2018 8:00:00 PM,11612309504,9535577,12287947,2.3886042,0.06898525,1.228794725,11612310000,9535577,12287950,2.388604,0.06898525,1.228795,11612310000,9535577,12287950,2.388604,0.06898525,1.228795,0
8084,10/14/2018 3:00:00 PM,139228944,219388,147209.921875,0.02557664375,0.00386533984375,0.014720991796875,139228900,219388,147209.9,0.02557664,0.00386534,0.01472099,139228900,219388,147209.9,0.02557664,0.00386534,0.01472099,0
8084,10/16/2018 10:00:00 PM,114885952,187642,141853.75,0.024623125,0.003747624609375,0.0141853748046875,114886000,187642,141853.8,0.02462313,0.003747625,0.01418537,114886000,187642,141853.8,0.02462313,0.003747625,0.01418537,0
9404,10/15/2018 8:00:00 PM,60416276,148634,63932.078125,0.63932078125,0.63932078125,0.63932078125,60416280,148634,63932.08,0.6393208,0.6393208,0.6393208,60416280,148634,63932.08,0.6393208,0.6393208,0.6393208,0
9049,10/27/2018 10:00:00 PM,75244448,268636,79622.6640625,0.796226640625,0.796226640625,0.796226640625,75244450,268636,79622.66,0.7962266,0.7962266,0.7962266,75244450,268636,79622.66,0.7962266,0.7962266,0.7962266,0
9369,10/21/2018 12:00:00 PM,1376345088,3279240,1699149.5,16.9914925,16.9914975,16.991495,1376345000,3279240,1699150,16.99149,16.9915,16.9915,1376345000,3279240,1699150,16.99149,16.9915,16.9915,0
8069,10/28/2018 10:00:00 AM,400193184,387591,423459.125,0.08243003125,0.0022617966796875,0.0423459139648437,400193200,387591,423459.1,0.08243003,0.002261797,0.04234591,400193200,387591,423459.1,0.08243003,0.002261797,0.04234591,0
9404,10/9/2018 11:00:00 PM,32562046,122982,34456.3515625,0.344563515625,0.344563515625,0.344563515625,32562050,122982,34456.35,0.3445635,0.3445635,0.3445635,32562050,122982,34456.35,0.3445635,0.3445635,0.3445635,0
8990,10/18/2018 5:00:00 AM,4170376704,8188460,4413051,44.13051,44.13051,44.13051,4170377000,8188460,4413051,44.13051,44.13051,44.13051,4170377000,8188460,4413051,44.13051,44.13051,44.13051,1
9408,10/26/2018 11:00:00 PM,1792595840,3870486,2213022.25,22.1302225,22.1302225,22.1302225,1792596000,3870486,2213022,22.13022,22.13022,22.13022,1792596000,3870486,2213022,22.13022,22.13022,22.13022,0
9045,10/25/2018 11:00:00 AM,1886834176,908308,1996608.625,19.96608625,19.96608625,19.96608625,1886834000,908308,1996609,19.96609,19.96609,19.96609,1886834000,908308,1996609,19.96609,19.96609,19.96609,1
9370,10/23/2018 7:00:00 AM,5699281920,5358882,6031200,1.1700376,0.03620245,0.603120025,5699282000,5358882,6031200,1.170038,0.03620245,0.60312,5699282000,5358882,6031200,1.170038,0.03620245,0.60312,0
9045,10/24/2018 12:00:00 AM,78837912,327714,97330.734375,0.97330734375,0.97330734375,0.97330734375,78837910,327714,97330.73,0.9733074,0.9733074,0.9733074,78837910,327714,97330.73,0.9733074,0.9733074,0.9733074,0
9045,10/20/2018 5:00:00 PM,138833728,340654,171397.921875,1.71397921875,1.71397921875,1.71397921875,138833700,340654,171397.9,1.713979,1.713979,1.713979,138833700,340654,171397.9,1.713979,1.713979,1.713979,0
7276,10/27/2018 1:00:00 AM,11281402880,9043584,11937763,2.3555172,0.032035346875,1.1937762734375,11281400000,9043584,11937760,2.355517,0.03203535,1.193776,11281400000,9043584,11937760,2.355517,0.03203535,1.193776,0
9404,10/16/2018 10:00:00 PM,34206616,115342,42229.84765625,0.4222984765625,0.4222984765625,0.4222984765625,34206620,115342,42229.85,0.4222985,0.4222985,0.4222985,34206620,115342,42229.85,0.4222985,0.4222985,0.4222985,0
8990,10/28/2018 8:00:00 PM,2384534784,4570758,2943817.5,29.438175,29.438175,29.438175,2384535000,4570758,2943818,29.43818,29.43818,29.43818,2384535000,4570758,2943818,29.43818,29.43818,29.43818,0
9408,10/19/2018 9:00:00 PM,2708524032,3479768,2866109,28.66109,28.66109,28.66109,2708524000,3479768,2866109,28.66109,28.66109,28.66109,2708524000,3479768,2866109,28.66109,28.66109,28.66109,0
9404,10/9/2018 6:00:00 AM,33729360,124678,35692.20703125,0.3569220703125,0.3569220703125,0.3569220703125,33729360,124678,35692.21,0.3569221,0.3569221,0.3569221,33729360,124678,35692.21,0.3569221,0.3569221,0.3569221,0
8156,10/26/2018 1:00:00 AM,462036832,509204,489154.375,0.0942725,0.00355837578125,0.048915437890625,462036800,509204,489154.4,0.0942725,0.003558376,0.04891544,462036800,509204,489154.4,0.0942725,0.003558376,0.04891544,0
